,PL445A~1,
Wavenumbers [1/cm],Intensity,
3014.167,1.625,
3011.256,1.8250429,
3008.346,49.970836,
3005.435,40.282248,
3002.525,62.172539,
2999.614,49.328927,
2996.704,55.359025,
2993.793,69.014976,
2990.882,59.319647,
2987.972,73.61491,
2985.061,68.521548,
2982.151,69.909038,
2979.240,60.905399,
2976.329,72.11681,
2973.419,85.225258,
2970.508,85.108277,
2967.598,69.481626,
2964.687,69.490489,
2961.777,75.342976,
2958.866,87.969716,
2955.955,84.766577,
2953.045,92.175338,
2950.134,97.657076,
2947.224,92.824282,
2944.313,101.42272,
2941.403,100.14872,
2938.492,107.03963,
2935.581,103.44217,
2932.671,100.66794,
2929.760,112.95192,
2926.850,110.625,
2923.939,97.94274,
2921.028,115.64275,
2918.118,113.2648,
2915.207,103.38439,
2912.297,124.51075,
2909.386,106.64689,
2906.476,110.78793,
2903.565,115.67315,
2900.654,117.17809,
2897.744,114.47413,
2894.833,98.501365,
2891.923,102.3558,
2889.012,94.914018,
2886.102,101.20879,
2883.191,89.63444,
2880.280,83.285277,
2877.370,-27.636345,
2874.459,-54.261733,
2871.549,-27.401106,
2868.638,58.177517,
2865.727,92.544245,
2862.817,94.639699,
2859.906,94.992517,
2856.996,114.58424,
2854.085,127.14601,
2851.175,116.31477,
2848.264,114.5515,
2845.353,105.7544,
2842.443,116.41664,
2839.532,118.96831,
2836.622,115.68685,
2833.711,117.94368,
2830.801,144.30074,
2827.890,126.35402,
2824.979,129.47697,
2822.069,132.67049,
2819.158,138.14522,
2816.248,130.91263,
2813.337,141.2433,
2810.427,123.58092,
2807.516,127.15016,
2804.605,127.48558,
2801.695,138.05921,
2798.784,112.62092,
2795.874,130.04451,
2792.963,131.5534,
2790.052,139.62243,
2787.142,126.08565,
2784.231,125.43247,
2781.321,133.93354,
2778.410,124.45495,
2775.500,127.15672,
2772.589,128.12576,
2769.678,146.12326,
2766.768,152.0017,
2763.857,139.04504,
2760.947,137.66913,
2758.036,134.45933,
2755.126,135.34295,
2752.215,136.79332,
2749.304,149.2419,
2746.394,133.98993,
2743.483,142.62495,
2740.573,150.73783,
2737.662,143.06139,
2734.751,137.625,
2731.841,147.43636,
2728.930,142.50215,
2726.020,137.51273,
2723.109,149.03717,
2720.199,151.625,
2717.288,148.36222,
2714.377,162.17058,
2711.467,170.1173,
2708.556,141.89111,
2705.646,152.68138,
2702.735,164.28995,
2699.825,160.66863,
2696.914,176.43502,
2694.003,167.78109,
2691.093,167.58891,
2688.182,156.8613,
2685.272,158.625,
2682.361,153.89574,
2679.450,159.36569,
2676.540,159.76727,
2673.629,161.64745,
2670.719,162.5446,
2667.808,149.59771,
2664.898,170.54718,
2661.987,168.02507,
2659.076,181.97197,
2656.166,172.93231,
2653.255,183.625,
2650.345,175.00068,
2647.434,170.48239,
2644.524,181.55546,
2641.613,180.51061,
2638.702,176.65656,
2635.792,170.09161,
2632.881,187.20237,
2629.971,166.68528,
2627.060,182.29187,
2624.149,185.21874,
2621.239,177.8498,
2618.328,167.87932,
2615.418,176.61137,
2612.507,178.28114,
2609.597,189.24776,
2606.686,180.5467,
2603.775,183.50198,
2600.865,193.5022,
2597.954,184.48745,
2595.044,199.31233,
2592.133,183.61852,
2589.223,206.04713,
2586.312,195.79585,
2583.401,193.03375,
2580.491,201.69227,
2577.580,191.60189,
2574.670,175.96458,
2571.759,185.38783,
2568.848,205.6803,
2565.938,214.19653,
2563.027,198.79547,
2560.117,199.43809,
2557.206,201.625,
2554.296,202.34125,
2551.385,211.063,
2548.474,212.32872,
2545.564,213.59334,
2542.653,223.47735,
2539.743,218.26671,
2536.832,190.76705,
2533.922,215.43577,
2531.011,208.57458,
2528.100,207.23123,
2525.190,221.5045,
2522.279,216.96843,
2519.369,200.90818,
2516.458,199.07259,
2513.548,223.66107,
2510.637,208.85465,
2507.726,226.06366,
2504.816,211.37359,
2501.905,219.66829,
2498.995,215.86388,
2496.084,226.06406,
2493.173,226.25612,
2490.263,224.99564,
2487.352,233.29113,
2484.442,224.48582,
2481.531,230.05045,
2478.621,229.17947,
2475.710,240.67867,
2472.799,242.19905,
2469.889,229.01836,
2466.978,226.13022,
2464.068,224.58268,
2461.157,234.58748,
2458.247,236.49262,
2455.336,248.13382,
2452.425,243.14385,
2449.515,237.2009,
2446.604,247.86929,
2443.694,232.46217,
2440.783,254.29617,
2437.872,249.44268,
2434.962,241.99828,
2432.051,239.50163,
2429.141,241.77798,
2426.230,249.03828,
2423.320,245.98184,
2420.409,256.35581,
2417.498,253.82163,
2414.588,264.43484,
2411.677,249.19873,
2408.767,262.09547,
2405.856,257.43927,
2402.946,259.94046,
2400.035,244.34095,
2397.124,266.0742,
2394.214,268.9762,
2391.303,256.37094,
2388.393,250.35757,
2385.482,245.88937,
2382.571,240.4989,
2379.661,227.2296,
2376.750,236.25551,
2373.840,262.37177,
2370.929,275.54919,
2368.019,274.3122,
2365.108,278.46008,
2362.197,283.4989,
2359.287,270.23001,
2356.376,295.57921,
2353.466,295.32373,
2350.555,269.22999,
2347.645,273.36142,
2344.734,282.14114,
2341.823,290.50892,
2338.913,281.73693,
2336.002,279.47905,
2333.092,284.31463,
2330.181,281.85263,
2327.270,281.56999,
2324.360,284.37262,
2321.449,291.74744,
2318.539,287.19993,
2315.628,297.59942,
2312.718,309.4576,
2309.807,292.71801,
2306.896,308.38087,
2303.986,306.70938,
2301.075,303.47606,
2298.165,314.2021,
2295.254,304.88352,
2292.344,315.77847,
2289.433,321.20409,
2286.522,317.62038,
2283.612,323.20406,
2280.701,345.32001,
2277.791,318.50478,
2274.880,315.625,
2271.969,323.74846,
2269.059,330.48058,
2266.148,321.97725,
2263.238,327.82191,
2260.327,321.14245,
2257.417,339.25278,
2254.506,336.47972,
2251.595,333.9196,
2248.685,327.36154,
2245.774,333.93258,
2242.864,346.1437,
2239.953,353.16984,
2237.043,347.33893,
2234.132,340.625,
2231.221,342.75679,
2228.311,354.06313,
2225.400,362.73758,
2222.490,362.54022,
2219.579,348.72785,
2216.669,358.61546,
2213.758,349.5361,
2210.847,358.1338,
2207.937,376.97351,
2205.026,367.51304,
2202.116,386.95409,
2199.205,376.625,
2196.294,374.37701,
2193.384,373.3355,
2190.473,370.19307,
2187.563,423.59117,
2184.652,413.31154,
2181.742,394.625,
2178.831,398.14252,
2175.920,399.12773,
2173.010,420.55187,
2170.099,420.95932,
2167.189,433.66088,
2164.278,437.3044,
2161.368,430.76772,
2158.457,428.54148,
2155.546,441.24523,
2152.636,455.92819,
2149.725,463.11493,
2146.815,453.99206,
2143.904,479.02648,
2140.993,479.13298,
2138.083,476.74349,
2135.172,501.05363,
2132.262,499.61092,
2129.351,495.13535,
2126.441,492.97451,
2123.530,493.63622,
2120.619,491.46,
2117.709,462.39593,
2114.798,435.4596,
2111.888,439.77473,
2108.977,429.09519,
2106.067,424.93364,
2103.156,432.78385,
2100.245,416.61747,
2097.335,409.20091,
2094.424,431.37558,
2091.514,400.27289,
2088.603,405.77709,
2085.692,409.7179,
2082.782,412.50453,
2079.871,404.23177,
2076.961,417.59175,
2074.050,437.9947,
2071.140,423.85503,
2068.229,410.54298,
2065.318,413.02127,
2062.408,419.85194,
2059.497,415.44644,
2056.587,411.98564,
2053.676,414.15793,
2050.766,414.70198,
2047.855,422.73892,
2044.944,422.76764,
2042.034,400.46897,
2039.123,412.34554,
2036.213,407.89607,
2033.302,421.16809,
2030.391,425.87969,
2027.481,428.52733,
2024.570,430.93933,
2021.660,397.69452,
2018.749,431.2071,
2015.839,419.54888,
2012.928,415.15353,
2010.017,422.65106,
2007.107,414.34461,
2004.196,419.44648,
2001.286,437.45891,
1998.375,432.97047,
1995.465,404.45357,
1992.554,397.625,
1989.643,412.10654,
1986.733,390.82237,
1983.822,382.12648,
1980.912,404.69342,
1978.001,368.25209,
1975.090,374.80516,
1972.180,379.24602,
1969.269,374.49281,
1966.359,367.78709,
1963.448,368.27758,
1960.538,381.79765,
1957.627,371.25038,
1954.716,364.76863,
1951.806,390.93594,
1948.895,361.68568,
1945.985,383.0335,
1943.074,379.01623,
1940.164,367.11544,
1937.253,366.89032,
1934.342,355.07794,
1931.432,351.93415,
1928.521,373.75626,
1925.611,368.04725,
1922.700,357.66782,
1919.790,355.76374,
1916.879,365.85776,
1913.968,367.62377,
1911.058,381.09647,
1908.147,373.8907,
1905.237,371.45585,
1902.326,359.63536,
1899.415,347.38106,
1896.505,285.40201,
1893.594,300.33547,
1890.684,324.33094,
1887.773,328.90915,
1884.863,335.43593,
1881.952,359.43224,
1879.041,365.32957,
1876.131,375.0263,
1873.220,359.31962,
1870.310,389.11373,
1867.399,367.02484,
1864.489,349.28704,
1861.578,365.2514,
1858.667,358.9843,
1855.757,347.80996,
1852.846,365.63013,
1849.936,371.64802,
1847.025,358.86834,
1844.114,347.57097,
1841.204,398.60751,
1838.293,394.65992,
1835.383,364.33451,
1832.472,385.09109,
1829.562,407.18021,
1826.651,401.10345,
1823.740,393.25718,
1820.830,398.56994,
1817.919,402.25375,
1815.009,358.95707,
1812.098,410.86906,
1809.188,403.55527,
1806.277,380.13403,
1803.366,396.42537,
1800.456,386.32867,
1797.545,415.90158,
1794.635,418.625,
1791.724,417.96481,
1788.813,414.42474,
1785.903,408.93511,
1782.992,385.30903,
1780.082,354.79218,
1777.171,290.93386,
1774.261,243.06088,
1771.350,345.14026,
1768.439,395.4136,
1765.529,429.53803,
1762.618,445.92873,
1759.708,400.3529,
1756.797,423.71591,
1753.887,470.8043,
1750.976,462.13875,
1748.065,450.25173,
1745.155,445.625,
1742.244,456.88132,
1739.334,440.02971,
1736.423,442.34274,
1733.512,429.43389,
1730.602,463.76593,
1727.691,454.59518,
1724.781,475.15518,
1721.870,485.84407,
1718.960,485.80277,
1716.049,462.13371,
1713.138,471.30493,
1710.228,492.77153,
1707.317,472.62614,
1704.407,484.89775,
1701.496,490.27119,
1698.586,509.10469,
1695.675,519.04638,
1692.764,474.18235,
1689.854,461.10137,
1686.943,506.0399,
1684.033,501.77402,
1681.122,531.11523,
1678.211,509.83438,
1675.301,511.61883,
1672.390,529.60107,
1669.480,521.79346,
1666.569,542.76465,
1663.659,553.65766,
1660.748,556.56981,
1657.837,604.29695,
1654.927,589.90615,
1652.016,602.32967,
1649.106,630.94325,
1646.195,643.64898,
1643.285,644.87565,
1640.374,655.56228,
1637.463,653.3636,
1634.553,694.157,
1631.642,729.89645,
1628.732,754.76721,
1625.821,778.65117,
1622.911,818.39959,
1620.000,863.05806,
1617.089,907.72948,
1614.179,968.87654,
1611.268,1026.4687,
1608.358,1097.2537,
1605.447,1169.4541,
1602.536,1182.9439,
1599.626,1177.1855,
1596.715,1203.853,
1593.805,1144.9161,
1590.894,1152.5964,
1587.984,1170.2147,
1585.073,1099.4548,
1582.162,1077.4413,
1579.252,1100.174,
1576.341,1067.174,
1573.431,1045.8774,
1570.520,1005.1705,
1567.610,989.89945,
1564.699,976.29949,
1561.788,970.21656,
1558.878,964.84566,
1555.967,932.89509,
1553.057,883.815,
1550.146,865.23954,
1547.235,847.32488,
1544.325,839.14925,
1541.414,860.44689,
1538.504,858.66952,
1535.593,838.24277,
1532.683,833.625,
1529.772,837.93743,
1526.861,846.4413,
1523.951,850.625,
1521.040,855.42099,
1518.130,861.82072,
1515.219,867.94408,
1512.309,885.50333,
1509.398,844.3436,
1506.487,845.7355,
1503.577,827.73969,
1500.666,850.61768,
1497.756,843.0064,
1494.845,845.70395,
1491.934,799.40452,
1489.024,732.03002,
1486.113,816.78326,
1483.203,834.28301,
1480.292,791.5024,
1477.382,801.40646,
1474.471,742.69992,
1471.560,734.50999,
1468.650,763.22285,
1465.739,741.31951,
1462.829,734.56135,
1459.918,761.96218,
1457.008,769.50182,
1454.097,754.69263,
1451.186,762.42771,
1448.276,770.2352,
1445.365,740.15976,
1442.455,714.13906,
1439.544,676.07368,
1436.633,675.17813,
1433.723,666.11746,
1430.812,681.33464,
1427.902,652.15146,
1424.991,632.24844,
1422.081,640.79977,
1419.170,626.07191,
1416.259,639.82626,
1413.349,645.89072,
1410.438,625.63161,
1407.528,611.47507,
1404.617,619.19331,
1401.707,595.88845,
1398.796,537.94326,
1395.885,523.0543,
1392.975,535.04102,
1390.064,510.45102,
1387.154,523.36357,
1384.243,529.5894,
1381.332,498.85435,
1378.422,483.80381,
1375.511,467.87854,
1372.601,565.31146,
1369.690,575.33944,
1366.780,586.71349,
1363.869,634.66658,
1360.958,637.10024,
1358.048,651.57754,
1355.137,677.66436,
1352.227,701.80809,
1349.316,747.78717,
1346.406,786.28082,
1343.495,760.65981,
1340.584,748.12377,
1337.674,829.48261,
1334.763,837.93055,
1331.853,872.2381,
1328.942,864.73036,
1326.032,895.4342,
1323.121,921.89008,
1320.210,971.90985,
1317.300,994.21523,
1314.389,1003.3613,
1311.479,1030.4113,
1308.568,1063.6048,
1305.657,1074.0058,
1302.747,1073.7783,
1299.836,1132.8191,
1296.926,1156.3941,
1294.015,1172.9419,
1291.105,1208.8467,
1288.194,1247.1722,
1285.283,1239.8729,
1282.373,1257.6718,
1279.462,1305.6636,
1276.552,1350.8141,
1273.641,1364.5513,
1270.731,1344.3339,
1267.820,1325.0262,
1264.909,1345.3832,
1261.999,1342.1603,
1259.088,1302.027,
1256.178,1289.3475,
1253.267,1256.9372,
1250.356,1248.9795,
1247.446,1257.8392,
1244.535,1251.7322,
1241.625,1215.8065,
1238.714,1191.5227,
1235.804,1222.1784,
1232.893,1247.6219,
1229.982,1260.3678,
1227.072,1223.25,
1224.161,1218.944,
1221.251,1181.3995,
1218.340,1119.3913,
1215.430,1132.8141,
1212.519,1158.8336,
1209.608,1137.8675,
1206.698,1127.9019,
1203.787,1166.9366,
1200.877,1169.5723,
1197.966,1184.858,
1195.055,1222.3147,
1192.145,1254.922,
1189.234,1308.3917,
1186.324,1358.2638,
1183.413,1368.1428,
1180.503,1379.2564,
1177.592,1409.8771,
1174.681,1342.5976,
1171.771,1328.9753,
1168.860,1344.1578,
1165.950,1293.2162,
1163.039,1297.3867,
1160.129,1296.367,
1157.218,1305.5278,
1154.307,1340.1763,
1151.397,1374.2318,
1148.486,1386.5703,
1145.576,1413.3529,
1142.665,1384.0518,
1139.754,1368.6069,
1136.844,1346.7168,
1133.933,1357.3932,
1131.023,1344.1876,
1128.112,1321.0526,
1125.202,1335.0405,
1122.291,1340.7449,
1119.380,1327.8589,
1116.470,1351.6871,
1113.559,1342.253,
1110.649,1319.6345,
1107.738,1306.9459,
1104.828,1315.4436,
1101.917,1329.4415,
1099.006,1325.7487,
1096.096,1321.3025,
1093.185,1316.0345,
1090.275,1327.7641,
1087.364,1360.1283,
1084.453,1371.9376,
1081.543,1351.3433,
1078.632,1349.8162,
1075.722,1390.4697,
1072.811,1348.8589,
1069.901,1380.2963,
1066.990,1364.0334,
1064.079,1411.3441,
1061.169,1404.1438,
1058.258,1386.2477,
1055.348,1388.9821,
1052.437,1372.9208,
1049.527,1384.7928,
1046.616,1389.137,
1043.705,1398.1034,
1040.795,1406.3715,
1037.884,1393.9471,
1034.974,1394.2667,
1032.063,1419.9096,
1029.153,1418.4559,
1026.242,1425.3755,
1023.331,1405.6263,
1020.421,1442.754,
1017.510,1466.2278,
1014.600,1473.5855,
1011.689,1482.7563,
1008.778,1486.8283,
1005.868,1435.9802,
1002.957,1475.5565,
1000.047,1536.953,
997.136,1581.118,
994.226,1598.5173,
991.315,1575.8775,
988.404,1520.8143,
985.494,1516.8743,
982.583,1528.0096,
979.673,1500.3591,
976.762,1487.8637,
973.852,1487.067,
970.941,1486.7359,
968.030,1484.0238,
965.120,1480.7718,
962.209,1515.726,
959.299,1516.6673,
956.388,1512.3851,
953.477,1520.9007,
950.567,1546.6048,
947.656,1574.5055,
944.746,1550.7179,
941.835,1556.1035,
938.925,1580.6568,
936.014,1589.0842,
933.103,1571.8543,
930.193,1536.6372,
927.282,1497.6332,
924.372,1516.2366,
921.461,1552.4994,
918.551,1535.5783,
915.640,1512.5003,
912.729,1514.7238,
909.819,1526.5121,
906.908,1510.506,
903.998,1523.9416,
901.087,1503.4378,
898.176,1487.239,
895.266,1502.7167,
892.355,1544.295,
889.445,1558.5626,
886.534,1550.2763,
883.624,1576.2111,
880.713,1579.9282,
877.802,1551.5185,
874.892,1498.7111,
871.981,1419.3835,
869.071,1239.7697,
866.160,1237.6033,
863.250,1343.9331,
860.339,1467.2862,
857.428,1540.2599,
854.518,1554.0844,
851.607,1500.832,
848.697,1472.3661,
845.786,1409.1336,
842.875,1414.2032,
839.965,1519.7804,
837.054,1530.4809,
834.144,1606.7261,
831.233,1665.6218,
828.323,1651.0267,
825.412,1622.9619,
822.501,1640.093,
819.591,1626.0442,
816.680,1610.4006,
813.770,1612.89,
810.859,1576.4646,
807.949,1541.1299,
805.038,1572.9414,
802.127,1542.4856,
799.217,1566.4591,
796.306,1563.706,
793.396,1567.8618,
790.485,1580.6229,
787.574,1552.0885,
784.664,1590.6337,
781.753,1566.0888,
778.843,1575.1291,
775.932,1595.0695,
773.022,1584.4002,
770.111,1595.8463,
767.200,1607.2834,
764.290,1594.4444,
761.379,1593.2594,
758.469,1602.5099,
755.558,1576.5489,
752.648,1607.5038,
749.737,1629.9447,
746.826,1616.7126,
743.916,1580.1768,
741.005,1548.6075,
738.095,1530.7462,
735.184,1482.8612,
732.274,1434.6488,
729.363,1422.4191,
726.452,1465.5119,
723.542,1542.4042,
720.631,1571.0902,
717.721,1595.2375,
714.810,1613.7159,
711.899,1624.3775,
708.989,1627.6052,
706.078,1624.4198,
703.168,1624.2322,
700.257,1627.1004,
697.347,1625.6255,
694.436,1607.6905,
691.525,1610.1019,
688.615,1603.707,
685.704,1612.5758,
682.794,1629.859,
679.883,1631.2017,
676.973,1644.0236,
674.062,1647.9012,
671.151,1651.6933,
668.241,1666.1079,
665.330,1695.6921,
662.420,1612.624,
659.509,1590.5456,
656.598,1615.321,
653.688,1651.395,
650.777,1649.8959,
647.867,1628.3951,
644.956,1636.008,
642.046,1617.9199,
639.135,1572.1926,
636.224,1536.8995,
633.314,1591.6813,
630.403,1629.2734,
627.493,1652.9224,
624.582,1661.7999,
621.672,1649.128,
618.761,1652.4247,
615.850,1695.5001,
612.940,1726.2097,
610.029,1720.2826,
607.119,1724.2308,
604.208,1754.4456,
601.297,1777.0939,
598.387,1773.8667,
595.476,1739.4022,
592.566,1737.041,
589.655,1772.259,
586.745,1776.4361,
583.834,1763.4321,
580.923,1787.3738,
578.013,1745.7829,
575.102,1733.4778,
572.192,1741.9144,
569.281,1753.9852,
566.371,1728.1586,
563.460,1749.6109,
560.549,1770.3451,
557.639,1785.1163,
554.728,1793.7874,
551.818,1780.522,
548.907,1764.2179,
545.996,1765.7335,
543.086,1784.3092,
540.175,1796.7675,
537.265,1801.9707,
534.354,1779.5438,
531.444,1758.4116,
528.533,1769.0463,
525.622,1817.155,
522.712,1791.2198,
519.801,1763.8062,
516.891,1760.5986,
513.980,1775.3102,
511.070,1761.8337,
508.159,1757.5353,
505.248,1756.1199,
502.338,1745.4669,
499.427,1740.064,
496.517,1765.2108,
493.606,1796.3927,
490.695,1819.6577,
487.785,1834.2837,
484.874,1826.2854,
481.964,1804.4291,
479.053,1781.9927,
476.143,1783.5286,
473.232,1792.9772,
470.321,1778.1351,
467.411,1767.4891,
464.500,1793.8771,
461.590,1803.8317,
458.679,1807.7256,
455.769,1802.0087,
452.858,1791.3631,
449.947,1827.2679,
447.037,1790.3315,
444.126,1776.4129,
441.216,1797.9209,
438.305,1776.5868,
435.395,1787.3934,
432.484,1780.0387,
429.573,1756.785,
426.663,1744.6227,
423.752,1620.8793,
420.842,1477.2012,
417.931,1324.592,
415.020,1166.0952,
412.110,1447.4174,
409.199,1662.6493,
406.289,1773.1974,
403.378,1759.5456,
400.468,1736.1098,
397.557,1740.9646,
394.646,1768.5164,
391.736,1811.9872,
388.825,1823.3006,
385.915,1797.8865,
383.004,1778.3359,
380.094,1793.7383,
377.183,1815.5601,
374.272,1834.1089,
371.362,1846.6853,
368.451,1850.8499,
365.541,1838.0908,
362.630,1855.3821,
359.719,1869.0734,
356.809,1859.5376,
353.898,1841.5664,
350.988,1867.0043,
348.077,1877.8142,
345.167,1841.7764,
342.256,1844.7646,
339.345,1863.1623,
336.435,1878.625,
333.524,1878.7659,
330.614,1883.2369,
327.703,1894.3797,
324.793,1911.6165,
321.882,1934.6052,
318.971,1926.4273,
316.061,1946.0874,
313.150,1968.4702,
310.240,1964.7597,
307.329,1992.4958,
304.418,2023.231,
301.508,2045.6404,
298.597,2041.9383,
295.687,2024.694,
292.776,2042.8751,
289.866,2095.3497,
286.955,2169.961,
284.044,2217.9425,
281.134,2278.5052,
278.223,2350.3374,
275.313,2389.3907,
272.402,2422.6038,
269.492,2443.1598,
266.581,2447.3638,
263.670,2429.7195,
260.760,2477.9081,
257.849,2545.3588,
254.939,2598.9322,
252.028,2542.4413,
249.117,2516.9704,
246.207,2517.3603,
243.296,2535.6612,
240.386,2542.8489,
237.475,2536.4045,
234.565,2515.1831,
231.654,2474.2816,
228.743,2464.4743,
225.833,2435.5745,
222.922,2370.6398,
220.012,2349.5117,
217.101,2375.9937,
214.191,2379.808,
211.280,2277.2357,
208.369,2254.1503,
205.459,2222.2707,
202.548,2195.6529,
199.638,2253.7048,
196.727,2217.2229,
193.816,2198.4823,
190.906,2233.4094,
187.995,2113.2214,
185.085,2115.1277,
182.174,2152.2638,
179.264,2110.3433,
176.353,2114.5959,
173.442,2115.2743,
170.532,2097.9642,
167.621,2015.052,
164.711,1981.0625,
161.800,1919.2602,
158.890,1768.8371,
155.979,1630.845,
153.068,1491.5181,
150.158,1345.4318,
147.247,1173.8412,
144.337,962.75682,
141.426,752.51293,
138.516,561.81986,
135.605,419.4524,
132.694,292.54312,
129.784,185.52424,
126.873,118.30204,
123.963,86.414756,
121.052,57.044093,
118.141,17.779483,
115.231,24.730704,
112.320,25.083184,
109.410,20.806868,
106.499,16.533937,
103.589,19.546781,
100.678,19.36554,
97.767,10.834289,
94.857,16.168912,
91.946,17.012557,
89.036,14.850796,
86.125,16.269206,
83.215,13.970398,
80.304,9.2306732,
77.393,2.1489738,
74.483,8.1763496,
71.572,10.900296,
68.662,9.209395,
65.751,4.9706885,
62.840,4.588404,
59.930,6.3741448,
57.019,9.1944727,
54.109,5.4448741,
51.198,4.1330464,
48.288,7.5966878,
45.377,4.0797975,
42.466,1.8005613,
39.556,1.7761858,
36.645,8.7980879,
33.735,8.0287577,
30.824,4.2996782,
27.914,0.092626688,
25.003,1.4929124,
22.092,-0.92695014,
19.182,-8.3292343,
16.271,-6.930254,
13.361,7.9545712,
10.450,7.6735001,
7.539,-108.24685,
4.629,-475.01888,
1.718,-875.90183,
-1.192,-1154.7596,
-4.103,-900.51665,
-7.013,-496.91107,
-9.924,-1.375,
